GalaxyID,DescendantID,LastProgenitorID,MainLeafID,DHaloID,DSubhaloID,FoFID,Redshift,SnapNum,type,mdhalo,phkey,zindex,ix,iy,iz,random,x,y,z,velx,vely,velz,rdisk,rbulge,vdisk,vbulge,stellarmass,bulgemass,blackholemass,coldgas,sfr,sfrbulge,coldgas_atomic,coldgas_atomic_bulge,coldgas_mol,coldgas_mol_bulge,hotgas,metals_stellarmass,metals_bulgemass,metals_coldgas,metals_hotgas,nodeIndex,mag_B,mag_B_ext,mag_B_obs,mag_B_obs_ext,mag_V,mag_V_ext,mag_V_obs,mag_V_obs_ext,mag_R,mag_R_ext,mag_R_obs,mag_R_obs_ext,mag_K,mag_K_ext,mag_K_obs,mag_K_obs_ext,SDSS_u,SDSS_u_ext,SDSS_u_obs,SDSS_u_obs_ext,SDSS_g,SDSS_g_ext,SDSS_g_obs,SDSS_g_obs_ext,SDSS_r,SDSS_r_ext,SDSS_r_obs,SDSS_r_obs_ext,SDSS_i,SDSS_i_ext,SDSS_i_obs,SDSS_i_obs_ext,SDSS_z,SDSS_z_ext,SDSS_z_obs,SDSS_z_obs_ext,DES_g,DES_g_ext,DES_g_obs,DES_g_obs_ext,DES_r,DES_r_ext,DES_r_obs,DES_r_obs_ext,DES_i,DES_i_ext,DES_i_obs,DES_i_obs_ext,DES_z,DES_z_ext,DES_z_obs,DES_z_obs_ext,DES_Y,DES_Y_ext,DES_Y_obs,DES_Y_obs_ext,EUCLID_V,EUCLID_V_ext,EUCLID_V_obs,EUCLID_V_obs_ext,EUCLID_Y,EUCLID_Y_ext,EUCLID_Y_obs,EUCLID_Y_obs_ext,EUCLID_J,EUCLID_J_ext,EUCLID_J_obs,EUCLID_J_obs_ext,EUCLID_H,EUCLID_H_ext,EUCLID_H_obs,EUCLID_H_obs_ext,GALEX_FUV,GALEX_FUV_ext,GALEX_NUV,GALEX_NUV_ext,IRAC_58,IRAC_58_ext,IRAC_58_obs,IRAC_58_obs_ext,IRAC_80,IRAC_80_ext,IRAC_80_obs,IRAC_80_obs_ext,MUSYC_I,MUSYC_I_ext,MUSYC_I_obs,MUSYC_I_obs_ext,VISTA_J,VISTA_J_ext,VISTA_J_obs,VISTA_J_obs_ext,VISTA_H,VISTA_H_ext,VISTA_H_obs,VISTA_H_obs_ext,VISTA_Ks,VISTA_Ks_ext,VISTA_Ks_obs,VISTA_Ks_obs_ext,WISE_36,WISE_36_ext,WISE_36_obs,WISE_36_obs_ext,WISE_46,WISE_46_ext,WISE_46_obs,WISE_46_obs_ext,LBulge_Lyalpha_ext,LBulge_Lyalpha_noext,L_Lyalpha_ext,L_Lyalpha_noext,LBulge_OII3727_ext,LBulge_OII3727_noext,L_OII3727_ext,L_OII3727_noext,LBulge_Hgamma_ext,LBulge_Hgamma_noext,L_Hgamma_ext,L_Hgamma_noext,LBulge_Hbeta_ext,LBulge_Hbeta_noext,L_Hbeta_ext,L_Hbeta_noext,LBulge_OIII4959_ext,LBulge_OIII4959_noext,L_OIII4959_ext,L_OIII4959_noext,LBulge_OIII5007_ext,LBulge_OIII5007_noext,L_OIII5007_ext,L_OIII5007_noext,LBulge_OI6300_ext,LBulge_OI6300_noext,L_OI6300_ext,L_OI6300_noext,LBulge_Halpha_ext,LBulge_Halpha_noext,L_Halpha_ext,L_Halpha_noext,LBulge_NII6583_ext,LBulge_NII6583_noext,L_NII6583_ext,L_NII6583_noext,LBulge_SII6716_ext,LBulge_SII6716_noext,L_SII6716_ext,L_SII6716_noext,LBulge_SII6731_ext,LBulge_SII6731_noext,L_SII6731_ext,L_SII6731_noext,EWBulge_Lyalpha_ext,EWBulge_Lyalpha_noext,EWDisk_Lyalpha_ext,EWDisk_Lyalpha_noext,EW_Lyalpha_ext,EW_Lyalpha_noext,EWBulge_OII3727_ext,EWBulge_OII3727_noext,EWDisk_OII3727_ext,EWDisk_OII3727_noext,EW_OII3727_ext,EW_OII3727_noext,EWBulge_Hgamma_ext,EWBulge_Hgamma_noext,EWDisk_Hgamma_ext,EWDisk_Hgamma_noext,EW_Hgamma_ext,EW_Hgamma_noext,EWBulge_Hbeta_ext,EWBulge_Hbeta_noext,EWDisk_Hbeta_ext,EWDisk_Hbeta_noext,EW_Hbeta_ext,EW_Hbeta_noext,EWBulge_OIII4959_noext,EWDisk_OIII4959_ext,EWDisk_OIII4959_noext,EW_OIII4959_ext,EW_OIII4959_noext,EWBulge_OIII5007_noext,EWDisk_OIII5007_ext,EWDisk_OIII5007_noext,EW_OIII5007_ext,EW_OIII5007_noext,EWBulge_OI6300_ext,EWBulge_OI6300_noext,EWDisk_OI6300_ext,EWDisk_OI6300_noext,EW_OI6300_ext,EW_OI6300_noext,EWBulge_Halpha_ext,EWBulge_Halpha_noext,EWDisk_Halpha_ext,EWDisk_Halpha_noext,EW_Halpha_ext,EW_Halpha_noext,EWBulge_NII6583_ext,EWBulge_NII6583_noext,EWDisk_NII6583_ext,EWDisk_NII6583_noext,EW_NII6583_ext,EW_NII6583_noext,EWBulge_SII6716_ext,EWBulge_SII6716_noext,EWDisk_SII6716_ext,EWDisk_SII6716_noext,EW_SII6716_ext,EW_SII6716_noext,EWBulge_SII6731_ext,EWBulge_SII6731_noext,EWDisk_SII6731_ext,EWDisk_SII6731_noext,EW_SII6731_ext,EW_SII6731_noext,LBulge_CO109_ext,L_CO109_ext,LBulge_CO98_ext,L_CO98_ext,LBulge_CO87_ext,L_CO87_ext,LBulge_CO76_ext,L_CO76_ext,LBulge_CO65_ext,L_CO65_ext,LBulge_CO54_ext,L_CO54_ext,LBulge_CO43_ext,L_CO43_ext,LBulge_CO32_ext,L_CO32_ext,LBulge_CO21_ext,L_CO21_ext,LBulge_CO10_ext,L_CO10_ext
0,-1,49,44,0,0,0,0.0,61,0,45.515327,9777921,11566618,30,5,42,0.9381936113810428,302.4683,54.496452,423.66678,-535.9823,-2117.841,602.71265,0.0033442497,0.0010257169,272.20438,224.4165,4.1742125,0.6534308,6.100877E-4,1.4027256,7.8454037,0.0,0.2318314,0.0,0.8072246,0.0,2.0325372,0.060867365,0.002466926,0.041292034,0.054479692,61000000000095,-21.24277,-20.327507,-21.24277,-20.327507,-21.606098,-20.814426,-21.606098,-20.814426,-21.855217,-21.185165,-21.855217,-21.185165,-22.268246,-22.167515,-22.268246,-22.167515,-20.416687,-19.427666,-20.416687,-19.427666,-21.378399,-20.503834,-21.378399,-20.503834,-21.786108,-21.071033,-21.786108,-21.071033,-21.98262,-21.420856,-21.98262,-21.420856,-22.205326,-21.756039,-22.205326,-21.756039,-21.42027,-20.560139,-21.42027,-20.560139,-21.82227,-21.1279,-21.82227,-21.1279,-22.025366,-21.498793,-22.025366,-21.498793,-22.243979,-21.80562,-22.243979,-21.80562,-22.340002,-21.934456,-22.340002,-21.934456,-21.895393,-21.254654,-21.895393,-21.254654,-22.372942,-21.996586,-22.372942,-21.996586,-22.464027,-22.187237,-22.464027,-22.187237,-22.532377,-22.36295,-22.532377,-22.36295,-19.9172,-18.637466,-19.969608,-18.360636,-20.599787,-20.561157,-20.599787,-20.561157,-20.063435,-20.035208,-20.063435,-20.035208,-22.154964,-21.687822,-22.154964,-21.687822,-22.429241,-22.111485,-22.429241,-22.111485,-22.571936,-22.374908,-22.571936,-22.374908,-22.32931,-22.224545,-22.32931,-22.224545,-21.60083,-21.535152,-21.60083,-21.535152,-20.960114,-20.91246,-20.960114,-20.91246,0.0,0.0,103.75396,388.8381,0.0,0.0,6.3171153,14.615023,0.0,0.0,3.3749733,7.557094,0.0,0.0,8.047311,16.96385,0.0,0.0,1.5496472,3.2310367,0.0,0.0,4.6496725,9.643663,0.0,0.0,0.6904463,1.2677549,0.0,0.0,29.251083,52.636787,0.0,0.0,4.4724803,8.036343,0.0,0.0,3.0338485,5.358251,0.0,0.0,2.170917,3.8266032,0.0,0.0,57.563255,49.117477,57.525627,49.08162,0.0,0.0,10.012388,9.656764,9.759303,9.287841,0.0,0.0,3.7841837,3.7090085,3.6777968,3.5451305,0.0,0.0,8.338252,8.204737,8.047901,7.7448664,0.0,1.7175852,1.6898158,1.6553816,1.5910037,0.0,5.0351963,4.9567294,4.854223,4.6682916,0.0,0.0,0.7998742,0.79161954,0.7666021,0.7363371,0.0,0.0,34.366955,34.041256,32.920216,31.623375,0.0,0.0,5.2862287,5.2362695,5.0628834,4.862899,0.0,0.0,3.6022758,3.5695243,3.4482756,3.3122535,0.0,0.0,2.578545,2.5552142,2.4681525,2.370813,0.0,7.2623025E-6,0.0,1.2010658E-4,0.0,0.001839627,0.0,0.023410352,0.0,0.22588512,0.0,0.8965608,0.0,1.1412615,0.0,0.7948031,0.0,0.31872582,0.0,0.043970883
10000000,-1,10000024,10000024,0,0,0,0.0,61,2,45.515327,9777921,11566618,30,5,42,0.9522919537123111,302.41183,54.52864,423.6521,-439.55734,-2206.2014,662.87604,0.0031581707,0.0,54.856503,0.0,0.0028539,0.0,0.0,0.0014444557,6.696692E-6,0.0,0.0010695205,0.0,4.4673877E-7,0.0,0.0,3.9745564E-7,0.0,5.1090024E-7,0.0,49023400005102,-13.196279,-13.192363,-13.196279,-13.192363,-13.586327,-13.583914,-13.586327,-13.583914,-13.799443,-13.797941,-13.799443,-13.797941,-13.5446205,-13.544498,-13.5446205,-13.544498,-12.261559,-12.251969,-12.261559,-12.251969,-13.347779,-13.344427,-13.347779,-13.344427,-13.73522,-13.733429,-13.73522,-13.733429,-13.883839,-13.88269,-13.883839,-13.88269,-13.959342,-13.958617,-13.959342,-13.958617,-13.390222,-13.387039,-13.390222,-13.387039,-13.769009,-13.767367,-13.769009,-13.767367,-13.902433,-13.901384,-13.902433,-13.901384,-13.968463,-13.967782,-13.968463,-13.967782,-13.991428,-13.990875,-13.991428,-13.990875,-13.81255,-13.811119,-13.81255,-13.811119,-13.997482,-13.997023,-13.997482,-13.997023,-13.987968,-13.987723,-13.987968,-13.987723,-13.862776,-13.862624,-13.862776,-13.862624,-7.9471703,-7.909653,-10.40066,-10.371307,-11.820881,-11.820851,-11.820881,-11.820851,-11.208353,-11.208328,-11.208353,-11.208328,-13.944596,-13.943786,-13.944596,-13.943786,-13.994598,-13.994308,-13.994598,-13.994308,-13.941802,-13.941632,-13.941802,-13.941632,-13.581504,-13.581379,-13.581504,-13.581379,-12.843409,-12.843348,-12.843409,-12.843348,-12.232038,-12.231999,-12.232038,-12.231999,0.0,0.0,0.010740629,0.010741161,0.0,0.0,2.1970413E-4,2.1970354E-4,0.0,0.0,2.1959438E-4,2.1959379E-4,0.0,0.0,4.7115594E-4,4.7115466E-4,0.0,0.0,2.0839699E-4,2.083964E-4,0.0,0.0,6.214219E-4,6.214202E-4,0.0,0.0,3.1761272E-6,3.1761185E-6,0.0,0.0,0.001412805,0.0014128013,0.0,0.0,4.0598014E-5,4.05979E-5,0.0,0.0,1.4445351E-5,1.4445348E-5,0.0,0.0,1.0357882E-5,1.0357885E-5,0.0,0.0,212.51338,202.89807,212.51338,202.89807,0.0,0.0,0.23913752,0.23745178,0.23913752,0.23745178,0.0,0.0,0.16821012,0.16761336,0.16821012,0.16761336,0.0,0.0,0.35949424,0.35849667,0.35949424,0.35849667,0.0,0.16539535,0.16494301,0.16539535,0.16494301,0.0,0.4864811,0.48520583,0.4864811,0.48520583,0.0,0.0,0.0030337912,0.0030290496,0.0030337912,0.0030290496,0.0,0.0,1.4209002,1.4188812,1.4209002,1.4188812,0.0,0.0,0.041074846,0.041016787,0.041074846,0.041016787,0.0,0.0,0.014921658,0.014901624,0.014921658,0.014901624,0.0,0.0,0.010714037,0.010699755,0.010714037,0.010699755,0.0,6.325114E-10,0.0,5.0857194E-9,0.0,3.928482E-8,0.0,2.18831E-7,0.0,5.9693417E-7,0.0,6.9078243E-7,0.0,5.4189405E-7,0.0,3.0492194E-7,0.0,1.03418905E-7,0.0,1.0939195E-8
20000000,-1,20000039,20000039,0,0,0,0.0,61,0,14.3285475,10573536,16002734,39,30,39,0.608421569422408,395.7307,308.11356,396.89218,-924.03503,-119.82775,701.513,0.006911243,0.0,107.43935,0.0,0.14297126,0.0,0.0,0.35851184,0.35784188,0.0,0.2371807,0.0,0.028383626,0.0,1.895388,1.9269637E-4,0.0,8.7985303E-4,0.0042888722,61000000001138,-18.201084,-18.07839,-18.201084,-18.07839,-18.466637,-18.37145,-18.466637,-18.37145,-18.629593,-18.55167,-18.629593,-18.55167,-18.463312,-18.46686,-18.463312,-18.46686,-17.40418,-17.254097,-17.40418,-17.254097,-18.30285,-18.189486,-18.30285,-18.189486,-18.580885,-18.496378,-18.580885,-18.496378,-18.703398,-18.64958,-18.703398,-18.64958,-18.794132,-18.756754,-18.794132,-18.756754,-18.33228,-18.222067,-18.33228,-18.222067,-18.607462,-18.52557,-18.607462,-18.52557,-18.722914,-18.676903,-18.722914,-18.676903,-18.807144,-18.770292,-18.807144,-18.770292,-18.834085,-18.798805,-18.834085,-18.798805,-18.645887,-18.574379,-18.645887,-18.574379,-18.836462,-18.802584,-18.836462,-18.802584,-18.843224,-18.819368,-18.843224,-18.819368,-18.776884,-18.770014,-18.776884,-18.770014,-16.893295,-16.65687,-16.878689,-16.602375,-16.73035,-16.731785,-16.73035,-16.731785,-16.1596,-16.16062,-16.1596,-16.16062,-18.774872,-18.736584,-18.774872,-18.736584,-18.836048,-18.805607,-18.836048,-18.805607,-18.84525,-18.83405,-18.84525,-18.83405,-18.510893,-18.514137,-18.510893,-18.514137,-17.7791,-17.781485,-17.7791,-17.781485,-17.1196,-17.121359,-17.1196,-17.121359,0.0,0.0,22.790318,28.102453,0.0,0.0,2.0376778,2.2862601,0.0,0.0,0.49992603,0.55514526,0.0,0.0,1.0859193,1.1913065,0.0,0.0,1.7855544,1.9546624,0.0,0.0,5.3265934,5.825091,0.0,0.0,0.043391254,0.046624895,0.0,0.0,3.2179136,3.4500983,0.0,0.0,0.47423786,0.5083742,0.0,0.0,0.18183008,0.19421026,0.0,0.0,0.12976483,0.13854079,0.0,0.0,60.056194,56.24841,60.056194,56.24841,0.0,0.0,23.147429,22.79149,23.147429,22.79149,0.0,0.0,4.224767,4.1887937,4.224767,4.1887937,0.0,0.0,9.641422,9.573882,9.641422,9.573882,0.0,16.919119,16.800589,16.919119,16.800589,0.0,49.591373,49.256287,49.591373,49.256287,0.0,0.0,0.5196918,0.5173205,0.5196918,0.5173205,0.0,0.0,40.626957,40.45498,40.626957,40.45498,0.0,0.0,6.0272045,6.0017943,6.0272045,6.0017943,0.0,0.0,2.3515875,2.3420725,2.3515875,2.3420725,0.0,0.0,1.6800117,1.6732521,1.6800117,1.6732521,0.0,2.0698842E-6,0.0,3.0100271E-5,0.0,3.9984865E-4,0.0,0.0037767068,0.0,0.018458372,0.0,0.02764019,0.0,0.02530681,0.0,0.016097076,0.0,0.006046044,0.0,7.4667664E-4
30000000,-1,30000036,30000036,0,0,0,0.0,61,0,3.6523762,10573539,16002730,39,30,39,0.1358389838964562,394.87378,307.4302,396.04242,-1694.9884,-67.61984,-146.0522,0.0020211714,0.0,71.74548,0.0,0.025802003,0.0,0.0,0.04033283,0.05885018,0.0,0.024842355,0.0,0.0050338185,0.0,0.54483175,2.3002376E-5,0.0,6.746405E-5,8.771082E-4,61000000001423,-16.292816,-16.270088,-16.292816,-16.270088,-16.546867,-16.53345,-16.546867,-16.53345,-16.698862,-16.685625,-16.698862,-16.685625,-16.479866,-16.479605,-16.479866,-16.479605,-15.501833,-15.466628,-15.501833,-15.466628,-16.390388,-16.37081,-16.390388,-16.37081,-16.65335,-16.640223,-16.65335,-16.640223,-16.766693,-16.755732,-16.766693,-16.755732,-16.845266,-16.83813,-16.845266,-16.83813,-16.418434,-16.399916,-16.418434,-16.399916,-16.678204,-16.664902,-16.678204,-16.664902,-16.783428,-16.773178,-16.783428,-16.773178,-16.857044,-16.850441,-16.857044,-16.850441,-16.880999,-16.875988,-16.880999,-16.875988,-16.712988,-16.70029,-16.712988,-16.70029,-16.881659,-16.878067,-16.881659,-16.878067,-16.87835,-16.877546,-16.87835,-16.877546,-16.795462,-16.795046,-16.795462,-16.795046,-14.965946,-14.898471,-14.954988,-14.878053,-14.750815,-14.7507715,-14.750815,-14.7507715,-14.172048,-14.171997,-14.172048,-14.171997,-16.828346,-16.820295,-16.828346,-16.820295,-16.876225,-16.87525,-16.876225,-16.87525,-16.86651,-16.866022,-16.86651,-16.866022,-16.525248,-16.524975,-16.525248,-16.524975,-15.793323,-15.793215,-15.793323,-15.793215,-15.144524,-15.144463,-15.144524,-15.144463,0.0,0.0,4.67854,4.783693,0.0,0.0,0.3221498,0.32691616,0.0,0.0,0.093702696,0.09493385,0.0,0.0,0.20165448,0.20365854,0.0,0.0,0.29012215,0.29283643,0.0,0.0,0.8643825,0.8722277,0.0,0.0,0.005834428,0.005881767,0.0,0.0,0.5878118,0.59285843,0.0,0.0,0.067052156,0.06763013,0.0,0.0,0.02468778,0.024895595,0.0,0.0,0.01760752,0.01775527,0.0,0.0,59.83913,56.296803,59.83913,56.296803,0.0,0.0,19.012245,18.741385,19.012245,18.741385,0.0,0.0,4.1735063,4.140923,4.1735063,4.140923,0.0,0.0,9.630976,9.569267,9.630976,9.569267,0.0,14.789836,14.695335,14.789836,14.695335,0.0,43.345592,43.078686,43.345592,43.078686,0.0,0.0,0.38670766,0.38513148,0.38670766,0.38513148,0.0,0.0,41.29166,41.136063,41.29166,41.136063,0.0,0.0,4.7431216,4.7253256,4.7431216,4.7253256,0.0,0.0,1.7853699,1.7789533,1.7853699,1.7789533,0.0,0.0,1.2752736,1.2707175,1.2752736,1.2707175,0.0,6.265192E-6,0.0,2.8151668E-5,0.0,1.2910477E-4,0.0,6.339181E-4,0.0,0.0027390271,0.0,0.0052725435,0.0,0.0052273287,0.0,0.0032525652,0.0,0.0011628503,0.0,1.307534E-4
40000000,-1,40000024,40000024,0,0,0,0.0,61,0,8.147194,13076246,14464320,22,42,38,0.35730362898866364,228.06506,423.69302,384.61542,-985.2938,1191.5294,1048.905,0.0040927147,0.0,61.299232,0.0,0.0059878607,0.0,0.0,0.07129728,0.02991976,0.0,0.05074038,0.0,0.0020724235,0.0,1.2855198,8.684221E-7,0.0,8.719273E-6,2.1498546E-4,61000000002373,-15.330502,-15.328896,-15.330502,-15.328896,-15.432995,-15.432025,-15.432995,-15.432025,-15.4726925,-15.4718485,-15.4726925,-15.4718485,-14.934891,-14.934864,-14.934891,-14.934864,-14.645462,-14.641138,-14.645462,-14.641138,-15.373525,-15.372167,-15.373525,-15.372167,-15.461027,-15.460144,-15.461027,-15.460144,-15.490168,-15.489606,-15.490168,-15.489606,-15.501251,-15.500947,-15.501251,-15.500947,-15.384924,-15.3836355,-15.384924,-15.3836355,-15.468508,-15.467636,-15.468508,-15.467636,-15.489046,-15.488568,-15.489046,-15.488568,-15.506988,-15.506705,-15.506988,-15.506705,-15.509619,-15.509388,-15.509619,-15.509388,-15.475113,-15.474337,-15.475113,-15.474337,-15.488966,-15.488779,-15.488966,-15.488779,-15.415768,-15.415677,-15.415768,-15.415677,-15.25908,-15.259036,-15.25908,-15.259036,-14.449379,-14.4311,-14.333487,-14.3174925,-13.234509,-13.234506,-13.234509,-13.234506,-12.628861,-12.628859,-12.628861,-12.628859,-15.496873,-15.4965315,-15.496873,-15.4965315,-15.440311,-15.440199,-15.440311,-15.440199,-15.340393,-15.34034,-15.340393,-15.34034,-14.971571,-14.971543,-14.971571,-14.971543,-14.244917,-14.244907,-14.244917,-14.244907,-13.646761,-13.646757,-13.646761,-13.646757,0.0,0.0,3.2818513,3.2827663,0.0,0.0,0.034891106,0.03489787,0.0,0.0,0.066541374,0.06654255,0.0,0.0,0.14314042,0.14314042,0.0,0.0,0.03401064,0.034010638,0.0,0.0,0.10173617,0.10173617,0.0,0.0,4.997186E-4,4.998085E-4,0.0,0.0,0.43168774,0.43178725,0.0,0.0,0.006327455,0.0063289357,0.0,0.0,0.0021969087,0.002197383,0.0,0.0,0.0015671122,0.0015674469,0.0,0.0,60.35371,58.902813,60.35371,58.902813,0.0,0.0,4.4656305,4.4524007,4.4656305,4.4524007,0.0,0.0,6.887367,6.8774304,6.887367,6.8774304,0.0,0.0,17.815489,17.795475,17.815489,17.795475,0.0,4.5617304,4.5566783,4.5617304,4.5566783,0.0,13.451249,13.437006,13.451249,13.437006,0.0,0.0,0.09880304,0.098741435,0.09880304,0.098741435,0.0,0.0,92.35728,92.30499,92.35728,92.30499,0.0,0.0,1.3659862,1.3652166,1.3659862,1.3652166,0.0,0.0,0.48924762,0.4889861,0.48924762,0.4889861,0.0,0.0,0.349737,0.3495514,0.349737,0.3495514,0.0,1.898462E-6,0.0,9.490149E-6,0.0,5.0145038E-5,0.0,2.858911E-4,0.0,0.0012828457,0.0,0.0022845482,0.0,0.0022189592,0.0,0.0013796738,0.0,4.9434125E-4,0.0,5.6016048E-5
50000000,-1,50000001,50000001,0,0,0,0.0,61,2,8.147194,13076246,14464320,22,42,38,0.6728634889422032,228.14447,423.71597,384.4592,-920.06116,1174.101,1057.4766,5.2334066E-4,0.0,23.327604,0.0,7.69526E-7,0.0,0.0,5.1708605E-5,1.5521651E-7,0.0,3.8292328E-5,0.0,1.0339913E-8,0.0,0.0,1.2186763E-12,0.0,3.9103146E-10,0.0,59000400003480,-6.7286925,-6.7285814,-6.7286925,-6.7285814,-6.6993837,-6.699317,-6.6993837,-6.699317,-6.6188617,-6.61882,-6.6188617,-6.61882,-5.8255014,-5.8255005,-5.8255014,-5.8255005,-5.959573,-5.959286,-5.959573,-5.959286,-6.729713,-6.729618,-6.729713,-6.729618,-6.647027,-6.6469784,-6.647027,-6.6469784,-6.5820336,-6.582003,-6.5820336,-6.582003,-6.539392,-6.5393734,-6.539392,-6.5393734,-6.7273912,-6.7273026,-6.7273912,-6.7273026,-6.635056,-6.635012,-6.635056,-6.635012,-6.5635247,-6.563497,-6.5635247,-6.563497,-6.544125,-6.544108,-6.544125,-6.544108,-6.529636,-6.5296216,-6.529636,-6.5296216,-6.613661,-6.613622,-6.613661,-6.613622,-6.488581,-6.4885693,-6.488581,-6.4885693,-6.3411407,-6.341136,-6.3411407,-6.341136,-6.149871,-6.1498685,-6.149871,-6.1498685,-5.368364,-5.366943,-5.509988,-5.508754,-4.210231,-4.2102313,-4.210231,-4.2102313,-3.6200547,-3.6200547,-3.6200547,-3.6200547,-6.543193,-6.543172,-6.543193,-6.543172,-6.387954,-6.387947,-6.387954,-6.387947,-6.2322016,-6.2321987,-6.2322016,-6.2321987,-5.8603344,-5.8603334,-5.8603344,-5.8603334,-5.1832857,-5.1832857,-5.1832857,-5.1832857,-4.6167774,-4.616778,-4.6167774,-4.616778,0.0,0.0,2.1265554E-5,2.1265647E-5,0.0,0.0,2.2606666E-7,2.2606721E-7,0.0,0.0,4.3105933E-7,4.3106039E-7,0.0,0.0,9.272568E-7,9.272587E-7,0.0,0.0,2.2031931E-7,2.2031973E-7,0.0,0.0,6.590421E-7,6.590434E-7,0.0,0.0,3.237738E-9,3.2377423E-9,0.0,0.0,2.7970993E-6,2.797103E-6,0.0,0.0,4.099858E-8,4.099863E-8,0.0,0.0,1.4234556E-8,1.4234572E-8,0.0,0.0,1.01538555E-8,1.0153867E-8,0.0,0.0,2.1876953,2.1832483,2.1876953,2.1832483,0.0,0.0,0.08319273,0.08317559,0.08319273,0.08317559,0.0,0.0,0.1204967,0.12048483,0.1204967,0.12048483,0.0,0.0,0.3381667,0.3381411,0.3381667,0.3381411,0.0,0.088631734,0.08862511,0.088631734,0.08862511,0.0,0.25998512,0.25996658,0.25998512,0.25996658,0.0,0.0,0.0021689343,0.002168845,0.0021689343,0.002168845,0.0,0.0,2.0701938,2.0701165,2.0701938,2.0701165,0.0,0.0,0.030709486,0.030708345,0.030709486,0.030708345,0.0,0.0,0.011086293,0.011085901,0.011086293,0.011085901,0.0,0.0,0.007928069,0.007927791,0.007928069,0.007927791,0.0,2.8849973E-11,0.0,1.4345715E-10,0.0,7.072953E-10,0.0,3.3468317E-9,0.0,1.1028642E-8,0.0,1.5857312E-8,0.0,1.3772852E-8,0.0,7.970721E-9,0.0,2.6802762E-9,0.0,2.657884E-10
60000000,-1,60000108,60000042,0,0,0,0.0,61,0,93.551445,4994255,7547978,26,36,20,0.6664315751765477,262.19955,361.79617,204.2081,-564.24725,114.583694,-1776.2524,0.001975736,0.0013839368,263.1081,263.0323,3.115662,2.077154,0.006000555,0.018195067,0.033314373,0.0,0.009297865,0.0,0.0041799606,0.0,12.4963045,0.029818824,0.017899955,5.819783E-4,0.08705122,61000100007150,-19.88015,-19.815022,-19.88015,-19.815022,-20.556461,-20.506706,-20.556461,-20.506706,-20.952045,-20.915459,-20.952045,-20.915459,-21.428898,-21.426556,-21.428898,-21.426556,-18.676958,-18.59309,-18.676958,-18.59309,-20.147152,-20.087137,-20.147152,-20.087137,-20.841106,-20.799768,-20.841106,-20.799768,-21.127583,-21.102642,-21.127583,-21.102642,-21.379396,-21.363552,-21.379396,-21.363552,-20.224823,-20.166576,-20.224823,-20.166576,-20.898537,-20.859377,-20.898537,-20.859377,-21.184587,-21.163416,-21.184587,-21.163416,-21.41466,-21.399317,-21.41466,-21.399317,-21.5027,-21.48883,-21.5027,-21.48883,-21.001837,-20.968338,-21.001837,-20.968338,-21.538715,-21.52606,-21.538715,-21.52606,-21.6417,-21.632998,-21.6417,-21.632998,-21.708395,-21.703672,-21.708395,-21.703672,-14.451896,-14.270315,-15.989805,-15.725789,-19.716381,-19.71544,-19.716381,-19.71544,-19.172783,-19.172039,-19.172783,-19.172039,-21.327564,-21.31088,-21.327564,-21.31088,-21.60054,-21.590282,-21.60054,-21.590282,-21.7539,-21.748196,-21.7539,-21.748196,-21.489357,-21.486908,-21.489357,-21.486908,-20.75057,-20.749004,-20.75057,-20.749004,-20.0766,-20.075434,-20.0766,-20.075434,0.0,0.0,2.3730416,2.6197715,0.0,0.0,0.08396039,0.08506799,0.0,0.0,0.050361246,0.050848596,0.0,0.0,0.11377514,0.11472725,0.0,0.0,0.01576204,0.015891045,0.0,0.0,0.04704266,0.047423538,0.0,0.0,0.007893087,0.007946614,0.0,0.0,0.3566106,0.358981,0.0,0.0,0.04910676,0.049432695,0.0,0.0,0.034168925,0.03436324,0.0,0.0,0.024395773,0.024531737,0.0,0.0,85.775826,72.683266,59.542152,50.89813,0.0,0.0,0.5718646,0.5506265,0.26591215,0.25097787,0.0,0.0,0.20151395,0.19732137,0.09482951,0.09018715,0.0,0.0,0.34723595,0.3414077,0.16016433,0.15326437,0.0,0.050446507,0.04959125,0.02313594,0.022155404,0.0,0.1483079,0.14588435,0.068066426,0.0652302,0.0,0.0,0.025050461,0.024779433,0.011221669,0.010887717,0.0,0.0,1.1483498,1.1369491,0.512853,0.49861345,0.0,0.0,0.15889788,0.15732455,0.070920706,0.068960324,0.0,0.0,0.11201314,0.11094581,0.049921516,0.04858636,0.0,0.0,0.08010036,0.07934076,0.03569145,0.034740455,0.0,3.525555E-8,0.0,5.8675903E-7,0.0,9.038018E-6,0.0,1.1543682E-4,0.0,0.0011138683,0.0,0.00437007,0.0,0.0055105356,0.0,0.0038243653,0.0,0.001531831,0.0,2.1145558E-4
